# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
10965.9000 M332 5000000 1 1257.9000 p17 p1 279 N p17->p1
11035.2000 M367 5000000 1 352.2000 p7 p8 294 N p7->p8
11090.1000 M296 5000000 2 2447.1000 p6 p8 259 N p6->p10->p8
11114.9000 M374 5000000 1 221.9000 p8 p6 296 N p8->p6
11135.9000 M379 5000000 1 90.9000 p12 p10 298 N p12->p10
11145.9000 M368 5000000 1 432.9000 p10 p12 292 N p10->p12
11184.3000 M377 5000000 2 204.3000 p8 p18 296 N p8->p19->p18
11194.3000 M315 5000000 1 1987.3000 p18 p8 266 N p18->p8
11223.5000 M385 5000000 1 12.5000 p0 p18 299 N p0->p18
11302.9000 M370 5000000 1 531.9000 p14 p0 291 N p14->p0
11322.9000 M388 5000000 1 18.9000 p5 p14 299 N p5->p14
11332.7000 M346 5000000 2 1227.7000 p10 p15 279 N p10->p9->p15
11353.0000 M366 5000000 3 701.0000 p2 p13 288 N p2->p14->p19->p13
11394.0000 M391 5000000 1 10.0000 p7 p12 299 N p7->p12
11412.0000 M383 5000000 1 257.0000 p9 p1 295 N p9->p1
11422.0000 M364 5000000 3 822.0000 p5 p1 286 N p5->p15->p9->p1
11432.0000 M392 5000000 1 15.0000 p1 p9 299 N p1->p9
11434.5000 M376 5000000 1 484.5000 p3 p12 291 N p3->p12
11577.3000 M378 5000000 1 565.3000 p3 p10 290 N p3->p10
11701.9000 M362 5000000 1 1161.9000 p1 p3 280 N p1->p3
11711.9000 M380 5000000 1 635.9000 p3 p1 289 N p3->p1
11807.5000 M381 5000000 2 704.5000 p17 p12 288 N p17->p5->p12
11828.1000 M405 5000000 2 20.1000 p17 p13 299 N p17->p0->p13
11864.4000 M400 5000000 2 217.4000 p13 p4 296 N p13->p19->p4
11891.1000 M401 5000000 2 210.1000 p13 p18 296 N p13->p19->p18
11905.1000 M396 5000000 1 364.1000 p0 p15 293 N p0->p15
11914.1000 M394 5000000 2 436.1000 p14 p3 292 N p14->p18->p3
11924.1000 M399 5000000 2 308.1000 p10 p18 294 N p10->p3->p18
11935.2000 M352 5000000 2 1660.2000 p4 p3 272 N p4->p9->p3
12122.4000 M415 5000000 2 20.4000 p17 p9 299 N p17->p0->p9
12132.4000 M411 5000000 1 145.4000 p15 p18 297 N p15->p18
12224.6000 M416 5000000 1 97.6000 p17 p16 298 N p17->p16
12239.0000 M414 5000000 2 166.0000 p14 p11 297 N p14->p8->p11
12389.2000 M408 5000000 1 493.2000 p5 p17 291 N p5->p17
12419.3000 M404 5000000 1 639.3000 p2 p7 289 N p2->p7
12423.4000 M418 5000000 2 237.4000 p8 p4 296 N p8->p19->p4
12467.9000 M390 5000000 1 1111.9000 p12 p14 281 N p12->p14
12497.2000 M389 5000000 1 1168.2000 p11 p4 280 N p11->p4
12497.2000 M427 5000000 1 31.2000 p9 p16 299 N p9->p16
12550.6000 M403 5000000 2 804.6000 p7 p9 286 N p7->p2->p9
12566.9000 M424 5000000 2 202.9000 p11 p5 296 N p11->p3->p5
12636.2000 M413 5000000 1 593.2000 p12 p5 290 N p12->p5
12687.9000 M434 5000000 1 19.9000 p10 p14 299 N p10->p14
12708.2000 M431 5000000 2 128.2000 p16 p4 297 N p16->p9->p4
12718.2000 M433 5000000 1 78.2000 p7 p4 298 N p7->p4
12741.2000 M406 5000000 1 906.2000 p1 p5 284 N p1->p5
12741.3000 M402 5000000 1 1026.3000 p4 p16 282 N p4->p16
12751.2000 M426 5000000 2 319.2000 p16 p12 294 N p16->p9->p12
12756.8000 M397 5000000 1 1190.8000 p5 p14 280 N p5->p14
12768.4000 M425 5000000 2 370.4000 p1 p0 293 N p1->p6->p0
12853.9000 M412 5000000 1 835.9000 p14 p13 286 N p14->p13
12925.3000 M442 5000000 1 18.3000 p14 p13 299 N p14->p13
13026.0000 M417 5000000 2 872.0000 p11 p13 285 N p11->p19->p13
13046.0000 M446 5000000 1 19.0000 p3 p0 299 N p3->p0
13086.0000 M423 5000000 1 749.0000 p0 p13 287 N p0->p13
13106.2000 M444 5000000 2 140.2000 p18 p13 297 N p18->p2->p13
13142.5000 M428 5000000 3 651.5000 p0 p17 289 N p0->p18->p14->p17
13214.0000 M452 5000000 1 15.0000 p11 p13 299 N p11->p13
13224.0000 M441 5000000 2 351.0000 p2 p11 294 N p2->p0->p11
13235.0000 M453 5000000 1 10.0000 p16 p12 299 N p16->p12
13244.0000 M439 5000000 2 431.0000 p11 p3 292 N p11->p13->p3
13335.6000 M435 5000000 1 635.6000 p8 p9 289 N p8->p9
13336.3000 M432 5000000 1 726.3000 p17 p15 287 N p17->p15
13465.6000 M449 5000000 1 353.6000 p5 p17 294 N p5->p17
13475.6000 M447 5000000 1 420.6000 p5 p17 292 N p5->p17
13479.7000 M454 5000000 1 225.7000 p14 p4 296 N p14->p4
13485.6000 M420 5000000 1 1235.6000 p15 p5 279 N p15->p5
13520.2000 M455 5000000 1 241.2000 p1 p15 295 N p1->p15
13559.7000 M458 5000000 1 186.7000 p9 p4 296 N p9->p4
13570.3000 M450 5000000 1 433.3000 p8 p11 292 N p8->p11
13635.2000 M451 5000000 1 464.2000 p10 p16 292 N p10->p16
13645.5000 M466 5000000 1 50.5000 p0 p8 299 N p0->p8
13792.7000 M472 5000000 1 18.7000 p10 p2 299 N p10->p2
13809.0000 M473 5000000 1 10.0000 p6 p5 299 N p6->p5
13913.3000 M463 5000000 1 404.3000 p18 p6 293 N p18->p6
13930.4000 M448 5000000 1 843.4000 p7 p6 285 N p7->p6
13931.4000 M421 5000000 2 1648.4000 p3 p8 272 N p3->p19->p8
14067.7000 M467 5000000 1 441.7000 p4 p6 292 N p4->p6
14077.7000 M465 5000000 1 507.7000 p4 p6 291 N p4->p6
14127.8000 M456 5000000 1 816.8000 p9 p17 286 N p9->p17
14137.8000 M479 5000000 1 165.8000 p1 p17 297 N p1->p17
14168.0000 M470 5000000 2 454.0000 p4 p17 292 N p4->p9->p17
14195.7000 M462 5000000 2 711.7000 p9 p1 288 N p9->p4->p1
14201.2000 M477 5000000 1 286.2000 p17 p15 295 N p17->p15
14300.4000 M461 5000000 2 841.4000 p1 p13 285 N p1->p4->p13
14364.5000 M491 5000000 1 13.5000 p15 p9 299 N p15->p9
14379.0000 M481 5000000 1 344.0000 p0 p16 294 N p0->p16
14433.9000 M485 5000000 1 280.9000 p10 p4 295 N p10->p4
14539.4000 M476 5000000 2 650.4000 p7 p0 289 N p7->p15->p0
14749.2000 M500 5000000 1 140.2000 p6 p15 297 N p6->p15
14780.9000 M496 5000000 3 288.9000 p18 p6 295 N p18->p9->p17->p6
14790.9000 M468 5000000 1 1135.9000 p17 p6 281 N p17->p6
14908.2000 M493 5000000 2 498.2000 p9 p13 291 N p9->p17->p13
14928.2000 M487 5000000 1 707.2000 p8 p17 288 N p8->p17
14933.7000 M495 5000000 1 466.7000 p13 p6 292 N p13->p6
14936.6000 M509 5000000 2 53.6000 p7 p3 299 N p7->p11->p3
