# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
10268.0000 M347 5000000 3 30.0000 p5 p26 299 N p5->p29->p39->p26
10301.5000 M342 5000000 1 212.5000 p18 p36 296 N p18->p36
10317.5000 M344 5000000 1 169.5000 p22 p27 297 N p22->p27
10344.7000 M321 5000000 1 879.7000 p7 p37 285 N p7->p37
10360.6000 M343 5000000 1 241.6000 p27 p17 295 N p27->p17
10380.5000 M346 5000000 2 173.5000 p2 p14 297 N p2->p0->p14
10407.6000 M305 5000000 1 1406.6000 p0 p31 276 N p0->p31
10419.4000 M345 5000000 2 238.4000 p28 p0 296 N p28->p24->p0
10428.6000 M330 5000000 1 707.6000 p32 p23 288 N p32->p23
10450.4000 M296 5000000 1 1720.4000 p3 p32 271 N p3->p32
10496.5000 M355 5000000 1 29.5000 p10 p16 299 N p10->p16
10497.6000 M301 5000000 1 1620.6000 p36 p24 272 N p36->p24
10524.4000 M308 5000000 1 1433.4000 p23 p21 276 N p23->p21
10566.2000 M352 5000000 1 191.2000 p29 p18 296 N p29->p18
10597.9000 M357 5000000 1 75.9000 p12 p5 298 N p12->p5
10708.7000 M360 5000000 2 99.7000 p29 p21 298 N p29->p5->p21
10714.8000 M332 5000000 1 930.8000 p32 p11 284 N p32->p11
10768.5000 M353 5000000 1 364.5000 p29 p15 293 N p29->p15
10796.2000 M365 5000000 4 40.2000 p7 p11 299 N p7->p37->p38->p18->p11
10823.4000 M260 5000000 1 3164.4000 p28 p2 247 N p28->p2
10880.4000 M319 5000000 1 1469.4000 p5 p30 275 N p5->p30
10890.5000 M311 5000000 1 1711.5000 p30 p28 271 N p30->p28
10897.0000 M337 5000000 1 962.0000 p1 p17 283 N p1->p17
10921.6000 M318 5000000 1 1542.6000 p28 p14 274 N p28->p14
10978.3000 M368 5000000 1 131.3000 p33 p28 297 N p33->p28
11003.0000 M373 5000000 1 20.0000 p25 p37 299 N p25->p37
11016.7000 M349 5000000 1 722.7000 p15 p26 287 N p15->p26
11022.2000 M328 5000000 1 1359.2000 p24 p11 277 N p24->p11
11049.9000 M358 5000000 1 498.9000 p25 p38 291 N p25->p38
11107.1000 M369 5000000 1 230.1000 p3 p27 296 N p3->p27
11179.0000 M359 5000000 1 597.0000 p34 p35 290 N p34->p35
11197.3000 M351 5000000 1 849.3000 p7 p17 285 N p7->p17
11199.0000 M380 5000000 1 10.0000 p26 p28 299 N p26->p28
11229.6000 M367 5000000 1 415.6000 p13 p16 293 N p13->p16
11277.4000 M361 5000000 1 638.4000 p24 p10 289 N p24->p10
